lineage_id,candidate_rank,candidate_app_id,application_title,application_pi,application_institution,match_grade,match_score,evidence_level,evidence_class,evidence_components,score_details,deterministic_evidence_present,identity_evidence_present,contextual_evidence_present,crosswalk_pub_ids,crosswalk_app_ids,crosswalk_application_count,crosswalk_identifier_type,crosswalk_evidence,match_reason,evidence_urls,manual_review_needed,evidence_class,deterministic_evidence_present,identity_evidence_present,contextual_evidence_present,crosswalk_pub_ids,crosswalk_app_ids,crosswalk_application_count,crosswalk_identifier_type,crosswalk_evidence
lineage_joshoch7_fundus_project,7,80177,Heritability of social phenotypes in the UK Biobank,Dr Sohini Ramachandran,Brown University,candidate,10.67,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""phenotype""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""phenotypes""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank.md; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/trimmed_master.txt; https://github.com/joshoch7/fundus_project; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/fundus_phenotypes.csv; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/left_eye_filenames.txt,true,C,false,false,true,,,,,
lineage_joshoch7_fundus_project,8,103620,Defining Phenotypes in Diabetic Kidney Disease.,,Imperial College London,candidate,10.0,C,C,data_type; repo_path_similarity,"{""data_types"": [""phenotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""phenotypes""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank.md; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/trimmed_master.txt; https://github.com/joshoch7/fundus_project; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/fundus_phenotypes.csv; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/left_eye_filenames.txt,true,C,false,false,true,,,,,
lineage_joshoch7_fundus_project,9,16651,Genetic architecture of disease and related anthropometric phenotypes,Dr Matthew Keller,University of Colorado Boulder,candidate,10.0,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""phenotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""phenotypes""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank.md; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/trimmed_master.txt; https://github.com/joshoch7/fundus_project; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/fundus_phenotypes.csv; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/left_eye_filenames.txt,true,C,false,false,true,,,,,
lineage_joshoch7_fundus_project,10,68779,Identifying the genetic basis of audiometric phenotypes,Dr Ishan Bhatt,University of Iowa,candidate,10.0,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""phenotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""phenotypes""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank.md; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/trimmed_master.txt; https://github.com/joshoch7/fundus_project; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/fundus_phenotypes.csv; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/left_eye_filenames.txt,true,C,false,false,true,,,,,
lineage_joshoch7_fundus_project,11,87083,Big data-based analysis of genotype-phenotype correlations in eye diseases,Dr Zhenzhen Liu,"Zhongshan Ophthalmic Center, SYSU",candidate,10.0,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""phenotype""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""eye""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank.md; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/trimmed_master.txt; https://github.com/joshoch7/fundus_project; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/fundus_phenotypes.csv; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/left_eye_filenames.txt,true,C,false,false,true,,,,,
lineage_joshoch7_fundus_project,12,10536,Genotype-Phenotype Correlations of Anterior Segment Eye Diseases,Dr Alexander Day,Moorfields Eye Hospital NHS Foundation Trust,candidate,9.6,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""phenotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""eye""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank.md; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/trimmed_master.txt; https://github.com/joshoch7/fundus_project; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/fundus_phenotypes.csv; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/left_eye_filenames.txt,true,C,false,false,true,,,,,
lineage_joshoch7_fundus_project,13,1258871,Sleep phenotypes and risk of liver fibrosis and incident liver disease in the UK Biobank,,The Third Affiliated Hospital of Zunyi Medical University (The First People's Hospital of Zunyi).,candidate,9.6,C,C,data_type; repo_path_similarity,"{""data_types"": [""phenotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""phenotypes""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank.md; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/trimmed_master.txt; https://github.com/joshoch7/fundus_project; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/fundus_phenotypes.csv; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/left_eye_filenames.txt,true,C,false,false,true,,,,,
lineage_joshoch7_fundus_project,14,144915,Microvascular dysfunction and aging-related phenotypes,,Tongji Hospital,candidate,9.6,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""phenotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""phenotypes""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank.md; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/trimmed_master.txt; https://github.com/joshoch7/fundus_project; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/fundus_phenotypes.csv; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/left_eye_filenames.txt,true,C,false,false,true,,,,,
lineage_joshoch7_fundus_project,15,172188,Using UK Biobank to detect hidden genetic associations between phenotypes,,Sun Yat-Sen University,candidate,9.6,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""phenotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""phenotypes""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank.md; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/trimmed_master.txt; https://github.com/joshoch7/fundus_project; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/fundus_phenotypes.csv; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/left_eye_filenames.txt,true,C,false,false,true,,,,,
lineage_joshoch7_fundus_project,16,19705,"Analysis of sleep phenotypes, genotypes and associated conditions",Dr Guy Leschziner,Guy's and St Thomas' NHS Foundation Trust,candidate,9.6,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""phenotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""phenotypes""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank.md; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/trimmed_master.txt; https://github.com/joshoch7/fundus_project; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/fundus_phenotypes.csv; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/left_eye_filenames.txt,true,C,false,false,true,,,,,
lineage_joshoch7_fundus_project,17,21988,The project of Quantum Pharmacutical company (q-pharm.com),Dr Peter Fedichev,Gero Pte Ltd.,candidate,9.6,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""com""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank.md; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/trimmed_master.txt; https://github.com/joshoch7/fundus_project; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/fundus_phenotypes.csv; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/left_eye_filenames.txt,true,C,false,false,true,,,,,
lineage_joshoch7_fundus_project,18,27800,Diminishing returns epistasis of human phenotypes,Professor Jianzhi Zhang,University of Michigan,candidate,9.6,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""phenotype""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""phenotypes""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank.md; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/trimmed_master.txt; https://github.com/joshoch7/fundus_project; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/fundus_phenotypes.csv; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/left_eye_filenames.txt,true,C,false,false,true,,,,,
lineage_joshoch7_fundus_project,19,36385,Prediction and association studies on complex phenotypes,Dr Wayne Delport,"Human Longevity, Inc",candidate,9.6,C,C,data_type; repo_path_similarity,"{""data_types"": [""phenotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""phenotypes""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank.md; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/trimmed_master.txt; https://github.com/joshoch7/fundus_project; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/fundus_phenotypes.csv; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/left_eye_filenames.txt,true,C,false,false,true,,,,,
lineage_joshoch7_fundus_project,20,47349,Genetic association analysis for brain imaging phenotypes in Alzheimer's Disease,Professor Jong-Min Lee,Hanyang University,candidate,9.6,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""phenotype""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""phenotypes""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank.md; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/trimmed_master.txt; https://github.com/joshoch7/fundus_project; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/fundus_phenotypes.csv; https://raw.githubusercontent.com/joshoch7/fundus_project/b4ffac84935c62ad0d40580ca42a42e8167cd46e/data/left_eye_filenames.txt,true,C,false,false,true,,,,,
lineage_jujiaokang_biomarkers,1,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,unresolved,12.0,C,C,data_type; repo_path_similarity,"{""data_types"": [""hospital_episode_statistics"", ""proteomics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""biomarkers"", ""proteomics""]}",false,false,true,,,,,,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Alanine_aminotransferase.hh; https://github.com/JujiaoKang/biomarkers; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Albumin.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Alkaline_phosphatase.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Apolipoprotein_A.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Apolipoprotein_B.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Apolipoprotein_B_adjstatins.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Aspartate_aminotransferase.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_AST_ALT_ratio.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_C_reactive_protein.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Calcium.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Cholesterol.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Cholesterol_adjstatins.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Creatinine.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Creatinine_in_urine.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Cystatin_C.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Direct_bilirubin.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_eGFR.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Fasting_glucose.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Gamma_glutamyltransferase.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Glucose.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Glycated_haemoglobin_HbA1c.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_HbA1c.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_HDL.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_HDL_cholesterol.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_IGF_1.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_LDL.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_LDL_adjstatins.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_LDL_direct.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_LDL_direct_adjstatins.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Lipoprotein_A.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Microalbumin_in_urine.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Non_albumin_protein.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Oestradiol.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Phosphate.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Potassium_in_urine.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Rheumatoid_factor.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_SHBG.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Sodium_in_urine.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Testosterone.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Total_bilirubin.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Total_protein.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Triglycerides.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Urate.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Urea.hh; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Vitamin_D.hh,true,C,false,false,true,,,,,
