app_id,schema27_title,schema27_institution,schema27_pi,start_date,website_url,website_match_status,website_match_count,match_methods
585990,Personalizing Psychiatric Treatment: Leveraging UK Biobank Data to Optimize Drug Selection and Dosage,Theremia SAS,,2025-02-25,https://www.ukbiobank.ac.uk/projects/personalizing-psychiatric-treatment-leveraging-uk-biobank-data-to-optimize-drug-selection-and-dosage/,matched_one_website_record,1,unique_normalized_title
586650,Comprehensive Analysis of Treatment Patterns and Prognosis Prediction in Breast Cancer Patients Using the UK Biobank Database,Chinese Academy of Medical Sciences &Peking Union Medical College,,2025-04-20,https://www.ukbiobank.ac.uk/projects/comprehensive-analysis-of-treatment-patterns-and-prognosis-prediction-in-breast-cancer-patients-using-the-uk-biobank-database/,matched_one_website_record,1,unique_normalized_title
587313,Association Between Static and Dynamic Systemic Inflammatory Markers and Atherosclerotic Cardiovascular Disease,Xiangya Hospital of Central South University,,2025-04-05,https://www.ukbiobank.ac.uk/projects/association-between-static-and-dynamic-systemic-inflammatory-markers-and-atherosclerotic-cardiovascular-disease/,matched_one_website_record,1,unique_normalized_title
587642,"Association of risk factors in terms of diet, lifestyle, genetic susceptibility, metabolic disorder and treatment with the comorbidity of mental disorder and cancer.",Harbin Medical University Cancer Hospital,,2025-04-05,https://www.ukbiobank.ac.uk/projects/association-of-risk-factors-in-terms-of-diet-lifestyle-genetic-susceptibility-metabolic-disorder-and-treatment-with-the-comorbidity-of-mental-disorder-and-cancer/,matched_one_website_record,1,unique_normalized_title
587977,The neural underpinnings of childhood adversity,Transylvanian Institute of Neuroscience,,2025-01-22,https://www.ukbiobank.ac.uk/projects/the-neural-underpinnings-of-childhood-adversity/,matched_one_website_record,1,unique_normalized_title
588633,Multiomics integration for the diagnosis and prediction of complex disorders and their comorbidities,Weill Cornell Medicine - Qatar,,2025-05-16,https://www.ukbiobank.ac.uk/projects/multiomics-integration-for-the-diagnosis-and-prediction-of-complex-disorders-and-their-comorbidities/,matched_one_website_record,1,unique_normalized_title
589296,Investigating the Impact of Daily Light Exposure Patterns on Sleep Quality and Migraine Attack Characteristics in Patients with Migraine,Arizona State University,,2025-03-11,https://www.ukbiobank.ac.uk/projects/investigating-the-impact-of-daily-light-exposure-patterns-on-sleep-quality-and-migraine-attack-characteristics-in-patients-with-migraine/,matched_one_website_record,1,unique_normalized_title
589951,"Integrative Analysis of Genetic, Socioeconomic, Clinical, and Imaging Data to Develop a Model for Stratifying Risk of Different Metabolic Health States",First Hospital of Hebei Medical University,,2025-07-14,https://www.ukbiobank.ac.uk/projects/integrative-analysis-of-genetic-socioeconomic-clinical-and-imaging-data-to-develop-a-model-for-stratifying-risk-of-different-metabolic-health-states/,matched_one_website_record,1,unique_normalized_title
590610,The effect of obesity on cancer risk through insulin resistance and glucose control in Chinese and UK populations: a causal mediation analysis (DOC-C2 project),University of Manchester,,2025-03-24,https://www.ukbiobank.ac.uk/projects/the-effect-of-obesity-on-cancer-risk-through-insulin-resistance-and-glucose-control-in-chinese-and-uk-populations-a-causal-mediation-analysis-doc-c2-project/,matched_one_website_record,1,unique_normalized_title
590940,"Multi-Omics Analysis of Birth Defects: Elucidating Genetic, Environmental Interactions, and Life-Course Health Impacts",Nanjing University,,2025-03-24,https://www.ukbiobank.ac.uk/projects/multi-omics-analysis-of-birth-defects-elucidating-genetic-environmental-interactions-and-life-course-health-impacts/,matched_one_website_record,1,unique_normalized_title
590955,Association of lifestyle behaviors with incident and all-cause mortality of cardiovascular-kidney-metabolic syndrome,Shaanxi Provincial Hospital of Traditional Chinese Medicine,,2025-06-25,https://www.ukbiobank.ac.uk/projects/association-of-lifestyle-behaviors-with-incident-and-all-cause-mortality-of-cardiovascular-kidney-metabolic-syndrome/,matched_one_website_record,1,unique_normalized_title
591937,Phenome-wide and genome-wide association study including complex genetic variants enabled by pangenome-based genome inference,Heinrich Heine University Düsseldorf,,2025-03-20,https://www.ukbiobank.ac.uk/projects/phenome-wide-and-genome-wide-association-study-including-complex-genetic-variants-enabled-by-pangenome-based-genome-inference/,matched_one_website_record,1,unique_normalized_title
592266,Integrating Multifaceted Data to Identify Risk Factors for Valvular Disease,Peking University,,2025-04-30,https://www.ukbiobank.ac.uk/projects/integrating-multifaceted-data-to-identify-risk-factors-for-valvular-disease/,matched_one_website_record,1,unique_normalized_title
592923,"Neuroimaging and WGS to identify variant loci and foci of neurological and pan-vascular disease, modeling multiple co-morbidity risk prediction models.",Hunan University of Chinese Medicine,,2025-02-04,https://www.ukbiobank.ac.uk/projects/neuroimaging-and-wgs-to-identify-variant-loci-and-foci-of-neurological-and-pan-vascular-disease-modeling-multiple-co-morbidity-risk-prediction-models/,matched_one_website_record,1,unique_normalized_title
593259,Understanding the Genetic Roots of Obesity Across Populations,Bezmialem Vakif University,,2025-04-20,https://www.ukbiobank.ac.uk/projects/understanding-the-genetic-roots-of-obesity-across-populations/,matched_one_website_record,1,unique_normalized_title
593263,"The Modulating Role of Lifestyle, Nutritional Diet, and Physical Activity in Air Pollution-Induced Chronic Disease Risk: A Multi-Omics Analysis",Beijing Sport University,,2025-01-30,https://www.ukbiobank.ac.uk/projects/the-modulating-role-of-lifestyle-nutritional-diet-and-physical-activity-in-air-pollution-induced-chronic-disease-risk-a-multi-omics-analysis/,matched_one_website_record,1,unique_normalized_title
593599,Multi-omics Integration Revealing the Mechanisms of Multiorgan Dysfunction Induced by Ectopic Fat Deposition,Third Xiangya Hospital of Central South University,,2025-01-09,https://www.ukbiobank.ac.uk/projects/multi-omics-integration-revealing-the-mechanisms-of-multiorgan-dysfunction-induced-by-ectopic-fat-deposition/,matched_one_website_record,1,unique_normalized_title
594249,Developing an AI hybrid deep learning model for prediction of early-stage chronic kidney disease based on multimodal data,First Affiliated Hospital of Zhengzhou University,,2025-02-24,https://www.ukbiobank.ac.uk/projects/developing-an-ai-hybrid-deep-learning-model-for-prediction-of-early-stage-chronic-kidney-disease-based-on-multimodal-data/,matched_one_website_record,1,unique_normalized_title
595230,"The roles of environmental, genetic, social, nutritional, immune, metabolic, and other systemic diseases, as well as other factors in respiratory health and disease",The First Affiliated Hospital of Chongqing Medical University,,2024-12-16,https://www.ukbiobank.ac.uk/projects/the-roles-of-environmental-genetic-social-nutritional-immune-metabolic-and-other-systemic-diseases-as-well-as-other-factors-in-respiratory-health-and-disease/,matched_one_website_record,1,unique_normalized_title
595564,Investigating the impact of genetic and environmental factors on the incidence and outcome of cardiovascular diseases,Tongji Hospital,,2025-04-20,https://www.ukbiobank.ac.uk/projects/investigating-the-impact-of-genetic-and-environmental-factors-on-the-incidence-and-outcome-of-cardiovascular-diseases/,matched_one_website_record,1,unique_normalized_title
595899,Deep Learning in Cardiac Hemodynamics: Enhancing Non-Invasive Prediction with Multimodal Data and Genetic Insights,Heidelberg University Hospital,,2025-04-20,https://www.ukbiobank.ac.uk/projects/deep-learning-in-cardiac-hemodynamics-enhancing-non-invasive-prediction-with-multimodal-data-and-genetic-insights/,matched_one_website_record,1,unique_normalized_title
595913,"Impact of Lifestyle, Air Pollution, Sleep Quality, Dietary Factors, Blood Biomarkers, and Imaging Characteristics on Cardiovascular and Cerebrovascular Disease Progression",Jiading District Central Hospital Affiliated Shanghai University of Medicine and Health Sciences,,2025-07-07,https://www.ukbiobank.ac.uk/projects/impact-of-lifestyle-air-pollution-sleep-quality-dietary-factors-blood-biomarkers-and-imaging-characteristics-on-cardiovascular-and-cerebrovascular-disease-progression/,matched_one_website_record,1,unique_normalized_title
595932,Gene-environment interaction and cancer risk in BRCA2 pathogenic variant carriers,Sapienza Universita di Roma,,2025-04-30,https://www.ukbiobank.ac.uk/projects/gene-environment-interaction-and-cancer-risk-in-brca2-pathogenic-variant-carriers/,matched_one_website_record,1,unique_normalized_title
596880,Development of a forward-looking multimorbidity risk model to quantify the general concept of disease as a vehicle to predict all-cause mortality.,University of Zurich,,2025-07-01,https://www.ukbiobank.ac.uk/projects/development-of-a-forward-looking-multimorbidity-risk-model-to-quantify-the-general-concept-of-disease-as-a-vehicle-to-predict-all-cause-mortality/,matched_one_website_record,1,unique_normalized_title
596898,Improved prediction of age-related diseases and death to enable healthier aging.,University of Gothenburg,,2025-05-27,https://www.ukbiobank.ac.uk/projects/improved-prediction-of-age-related-diseases-and-death-to-enable-healthier-aging/,matched_one_website_record,1,unique_normalized_title
597548,Analysis of the Impact of Different Blood Pressure Variability on Imaging Hypoperfusion in Elderly Hypertensive Population,The Eighth Affiliated Hospital of Sun Yat-sen University,,2025-04-01,https://www.ukbiobank.ac.uk/projects/analysis-of-the-impact-of-different-blood-pressure-variability-on-imaging-hypoperfusion-in-elderly-hypertensive-population/,matched_one_website_record,1,unique_normalized_title
597553,Genetic and lifetime exposure effects on aging and age-related disease,University of Oxford,,2025-05-07,https://www.ukbiobank.ac.uk/projects/genetic-and-lifetime-exposure-effects-on-aging-and-age-related-disease/,matched_one_website_record,1,unique_normalized_title
597582,Exploring innovative risk indicators for early prediction of ocular diseases through AI-driven multimodal data analysis,Nanchang University,,2025-03-04,https://www.ukbiobank.ac.uk/projects/exploring-innovative-risk-indicators-for-early-prediction-of-ocular-diseases-through-ai-driven-multimodal-data-analysis/,matched_one_website_record,1,unique_normalized_title
597595,Stress-Induced Hyperglycemia and Related Glycolipid Metabolic Markers in Predicting All-Cause and Cardiovascular Mortality in Diabetes and Fatty Liver Disease Patients,Fudan University,,2025-01-10,https://www.ukbiobank.ac.uk/projects/stress-induced-hyperglycemia-and-related-glycolipid-metabolic-markers-in-predicting-all-cause-and-cardiovascular-mortality-in-diabetes-and-fatty-liver-disease-patients/,matched_one_website_record,1,unique_normalized_title
598205,Metabolic and Proteomic Pathways in Coronary Artery Disease and Cardiac Events,Duke University,,2025-07-03,https://www.ukbiobank.ac.uk/projects/metabolic-and-proteomic-pathways-in-coronary-artery-disease-and-cardiac-events/,matched_one_website_record,1,unique_normalized_title
599197,Assessment of the Interactions and Impact Between Metabolic Diseases and Inflammatory Skin Disorders,Huashan Hospital,,2025-04-21,https://www.ukbiobank.ac.uk/projects/assessment-of-the-interactions-and-impact-between-metabolic-diseases-and-inflammatory-skin-disorders/,matched_one_website_record,1,unique_normalized_title
599859,Lung cancer risk with interaction of environmental exposure and lung function,Catholic University of Korea,,2025-06-26,https://www.ukbiobank.ac.uk/projects/lung-cancer-risk-with-interaction-of-environmental-exposure-and-lung-function/,matched_one_website_record,1,unique_normalized_title
600182,Identification and characterisation of genetically validated drug targets in cardiometabolic diseases using UK Biobank data,M:M Bio Limited,,2025-06-13,https://www.ukbiobank.ac.uk/projects/identification-and-characterisation-of-genetically-validated-drug-targets-in-cardiometabolic-diseases-using-uk-biobank-data/,matched_one_website_record,1,unique_normalized_title
600842,Using Multi-Omics Data for Enhanced Disease Risk Prediction and Biomarker Discovery,Mohammed Bin Rashid University of Medicine and Health Sciences,,2025-08-27,https://www.ukbiobank.ac.uk/projects/using-multi-omics-data-for-enhanced-disease-risk-prediction-and-biomarker-discovery/,matched_one_website_record,1,unique_normalized_title
602161,Identification of Modifiable Risk Factors for Cardiovascular Disease and the Association of Their Trajectories with Cardiovascular Health,Chinese PLA General Hospital,,2025-02-13,https://www.ukbiobank.ac.uk/projects/identification-of-modifiable-risk-factors-for-cardiovascular-disease-and-the-association-of-their-trajectories-with-cardiovascular-health/,matched_one_website_record,1,unique_normalized_title
602525,"Multi-Omics Analysis of Central Nervous System Injuries and Comorbidities: Screening, Diagnosis, and Prognosis",University of Chinese Academy of Sciences,,2025-04-20,https://www.ukbiobank.ac.uk/projects/multi-omics-analysis-of-central-nervous-system-injuries-and-comorbidities-screening-diagnosis-and-prognosis/,matched_one_website_record,1,unique_normalized_title
602541,"Leveraging machine learning multi-omic analyses to elucidate the complex interconnections between lifestyle factors, metabolic conditions, cognitive decline and dementia",Universitat Rovira i Virgili,,2025-04-30,https://www.ukbiobank.ac.uk/projects/leveraging-machine-learning-multi-omic-analyses-to-elucidate-the-complex-interconnections-between-lifestyle-factors-metabolic-conditions-cognitive-decline-and-dementia/,matched_one_website_record,1,unique_normalized_title
602824,The association between smoking and long COVID: A retrospective cohort study in the UK Biobank,University of York,,2025-02-25,https://www.ukbiobank.ac.uk/projects/the-association-between-smoking-and-long-covid-a-retrospective-cohort-study-in-the-uk-biobank/,matched_one_website_record,1,unique_normalized_title
603150,Genome Wide Association Study for Rectal Prolapse,University of Manchester,,2025-06-19,https://www.ukbiobank.ac.uk/projects/genome-wide-association-study-for-rectal-prolapse/,matched_one_website_record,1,unique_normalized_title
603483,Cardiac Modeling for Myocardial Infarction Drug Testing,Durham University,,2025-02-04,https://www.ukbiobank.ac.uk/projects/cardiac-modeling-for-myocardial-infarction-drug-testing/,matched_one_website_record,1,unique_normalized_title
604141,Association between liver diseases and neurodegenerative diseases,Yale University,,2025-04-17,https://www.ukbiobank.ac.uk/projects/association-between-liver-diseases-and-neurodegenerative-diseases/,matched_one_website_record,1,unique_normalized_title
604474,"Big Data-Driven Evidence Generation to Advance Personalized Therapeutic Strategies for Chronic Metabolic Diseases Through Genetic, Clinical, and Pharmacological Insights",Seoul National University,,2025-04-05,https://www.ukbiobank.ac.uk/projects/big-data-driven-evidence-generation-to-advance-personalized-therapeutic-strategies-for-chronic-metabolic-diseases-through-genetic-clinical-and-pharmacological-insights/,matched_one_website_record,1,unique_normalized_title
605138,"Integrating Genetic, Proteomic, and Clinical Data to Stratify Acute Kidney Injury Risk in Liver Cirrhosis",Sun Yat-Sen University,,2025-04-13,https://www.ukbiobank.ac.uk/projects/integrating-genetic-proteomic-and-clinical-data-to-stratify-acute-kidney-injury-risk-in-liver-cirrhosis/,matched_one_website_record,1,unique_normalized_title
605460,Developing Polygenic Risk Scores for Disease Onset Prediction in Coronary Artery Disease and Beyond,"Arboretum LifeSciences, Inc.",,2025-02-07,https://www.ukbiobank.ac.uk/projects/developing-polygenic-risk-scores-for-disease-onset-prediction-in-coronary-artery-disease-and-beyond/,matched_one_website_record,1,unique_normalized_title
606128,The relationship between cardiometabolic risk factors and hypertrophic cardiomyopathy: A retrospective study in the UK Biobank,Zhejiang University,,2025-04-18,https://www.ukbiobank.ac.uk/projects/the-relationship-between-cardiometabolic-risk-factors-and-hypertrophic-cardiomyopathy-a-retrospective-study-in-the-uk-biobank/,matched_one_website_record,1,unique_normalized_title
606455,Estimating Genetic Architecture for Treatable Metabolic Diseases Using the UK Biobank,Seattle Children's Research Institute.,,2025-02-07,https://www.ukbiobank.ac.uk/projects/estimating-genetic-architecture-for-treatable-metabolic-diseases-using-the-uk-biobank/,matched_one_website_record,1,unique_normalized_title
606781,"Prediction, Risk Stratification, and Prognostic Monitoring of Respiratory Comorbidities: A Longitudinal Approach Using UK Biobank Data",Peking Union Medical College,,2025-05-09,https://www.ukbiobank.ac.uk/projects/prediction-risk-stratification-and-prognostic-monitoring-of-respiratory-comorbidities-a-longitudinal-approach-using-uk-biobank-data/,matched_one_website_record,1,unique_normalized_title
607445,Impact of Lipoprotein(a) on Anthracycline-Induced Cardiotoxicity and Cardiac Recovery,Creighton University,,2025-04-22,https://www.ukbiobank.ac.uk/projects/impact-of-lipoproteina-on-anthracycline-induced-cardiotoxicity-and-cardiac-recovery/,matched_one_website_record,1,unique_normalized_title
608471,"Distributions, predictors, causes and consequences of diseases, traits and risk factors.",University of Cambridge,,2025-06-02,https://www.ukbiobank.ac.uk/projects/distributions-predictors-causes-and-consequences-of-diseases-traits-and-risk-factors/,matched_one_website_record,1,unique_normalized_title
608779,"Assessing association of risks and prognoses between mental disorders (e.g., depression, anxiety, bipolar disorder, schizophrenia) and cardiovascular diseases (CVD).",Jinan University,,2025-04-30,https://www.ukbiobank.ac.uk/projects/assessing-association-of-risks-and-prognoses-between-mental-disorders-e-g-depression-anxiety-bipolar-disorder-schizophrenia-and-cardiovascular-diseases-cvd/,matched_one_website_record,1,unique_normalized_title
609098,Analysis of monogenic obesity genes and refinement of their penetrance and modes of transmission.,Bordeaux University Hospital,,2025-11-10,https://www.ukbiobank.ac.uk/projects/analysis-of-monogenic-obesity-genes-and-refinement-of-their-penetrance-and-modes-of-transmission/,matched_one_website_record,1,unique_normalized_title
609424,Deciphering the Temporal Trajectory of APOE and Inflammation Related to Metabolic and Vascular Risk Factors on Brain Integrity,University of Kansas Medical Center,,2025-08-19,https://www.ukbiobank.ac.uk/projects/deciphering-the-temporal-trajectory-of-apoe-and-inflammation-related-to-metabolic-and-vascular-risk-factors-on-brain-integrity/,matched_one_website_record,1,unique_normalized_title
609756,Integrative Multi-Omics and Pharmacoepidemiologic Approaches to cancer disease: A Comprehensive Study Utilizing UK Biobank Resources,University of Macau,,2025-04-05,https://www.ukbiobank.ac.uk/projects/integrative-multi-omics-and-pharmacoepidemiologic-approaches-to-cancer-disease-a-comprehensive-study-utilizing-uk-biobank-resources/,matched_one_website_record,1,unique_normalized_title
609760,Exploring the genetic polymorphism of target genes for blood lipid related drugs and its genetic association with drug efficacy,China Pharmaceutical University,,2025-05-14,https://www.ukbiobank.ac.uk/projects/exploring-the-genetic-polymorphism-of-target-genes-for-blood-lipid-related-drugs-and-its-genetic-association-with-drug-efficacy/,matched_one_website_record,1,unique_normalized_title
610419,"Multimodal integration for predicting various cognitive functions performance from brain imaging and genetic data and explore the interactive effects among genetics, environment, and the brain.",Beijing Normal University,,2025-04-29,https://www.ukbiobank.ac.uk/projects/multimodal-integration-for-predicting-various-cognitive-functions-performance-from-brain-imaging-and-genetic-data-and-explore-the-interactive-effects-among-genetics-environment-and-the-brain/,matched_one_website_record,1,unique_normalized_title
611072,Validation and genetic characterization of deep learning-derived glaucoma damage and progression scores in the UK Biobank,Nanyang Technological University,,2025-07-30,https://www.ukbiobank.ac.uk/projects/applying-deep-learning-models-for-automated-quantification-of-glaucomatous-damage-from-color-fundus-photographs/,matched_one_website_record,1,unique_normalized_title
611093,Improving Disease Prediction with Polygenic Risk Scores & Clinical Data,Ben-Gurion University of the Negev,,2025-06-02,https://www.ukbiobank.ac.uk/projects/improving-disease-prediction-with-polygenic-risk-scores-clinical-data/,matched_one_website_record,1,unique_normalized_title
611404,Assessing Multimorbidity and Polypharmacy Patterns in Chronic Respiratory Diseases and Their Impact on Clinical Outcomes,Chinese Academy of Medical Sciences &Peking Union Medical College,,2025-03-11,https://www.ukbiobank.ac.uk/projects/assessing-multimorbidity-and-polypharmacy-patterns-in-chronic-respiratory-diseases-and-their-impact-on-clinical-outcomes/,matched_one_website_record,1,unique_normalized_title
611415,Cognitive Factors in Speech-in-Noise Perception,University of Western Ontario,,2025-04-10,https://www.ukbiobank.ac.uk/projects/cognitive-factors-in-speech-in-noise-perception/,matched_one_website_record,1,unique_normalized_title
611436,Functional organization of human auditory system,Massachusetts General Hospital,,2025-05-06,https://www.ukbiobank.ac.uk/projects/functional-organization-of-human-auditory-system/,matched_one_website_record,1,unique_normalized_title
611732,Dissecting novel associations and determinants of clonal expansion in Clonal Haematopoiesis of Indeterminate Potential,University College London,,2025-07-29,https://www.ukbiobank.ac.uk/projects/dissecting-novel-associations-and-determinants-of-clonal-expansion-in-clonal-haematopoiesis-of-indeterminate-potential/,matched_one_website_record,1,unique_normalized_title
613710,Assessing Risk Factors and Prognoses for Digestive System Diseases and Chronic Systemic Diseases,Xiangya Hospital of Central South University,,2026-01-16,https://www.ukbiobank.ac.uk/projects/assessing-risk-factors-and-prognoses-for-digestive-system-diseases-and-chronic-systemic-diseases/,matched_one_website_record,1,unique_normalized_title
615033,"Exploring the Influence of Multi-Omics, medicine use, Environmental, and Socioeconomic Factors on Age-Related Diseases and Their Potential Interactions",Huazhong University of Science and Technology,,2025-03-20,https://www.ukbiobank.ac.uk/projects/exploring-the-influence-of-multi-omics-medicine-use-environmental-and-socioeconomic-factors-on-age-related-diseases-and-their-potential-interactions/,matched_one_website_record,1,unique_normalized_title
615363,Association between the triglyceride-glucose index and combined obesity indicators with chronic pain,Southern Medical University,,2025-04-08,https://www.ukbiobank.ac.uk/projects/association-between-the-triglyceride-glucose-index-and-combined-obesity-indicators-with-chronic-pain/,matched_one_website_record,1,unique_normalized_title
615699,Association between Pregnancy and Long-term Changes in Maternal Cardiovascular Imaging Phenotypes: based on Multi-Omics Analysis with UK Biobank Data,Tongji University School of Medicine,,2025-04-02,https://www.ukbiobank.ac.uk/projects/association-between-pregnancy-and-long-term-changes-in-maternal-cardiovascular-imaging-phenotypes-based-on-multi-omics-analysis-with-uk-biobank-data/,matched_one_website_record,1,unique_normalized_title
616023,Remodelling of the plasma proteome by feminizing Gender Affirming Hormone Therapy,Murdoch Children's Research Institute,,2025-03-24,https://www.ukbiobank.ac.uk/projects/remodelling-of-the-plasma-proteome-by-feminizing-gender-affirming-hormone-therapy/,matched_one_website_record,1,unique_normalized_title
617672,"Cardiovascular-Kidney-Metabolic (CKM) Conditions, Sepsis, COPD, Obesity, and Their Impact on Life Expectancy: Exploring Risk Factors, Prognostic Value, and Multimorbidity Effects",Second Xiangya Hospital of Central South University,,2025-04-30,https://www.ukbiobank.ac.uk/projects/cardiovascular-kidney-metabolic-ckm-conditions-sepsis-copd-obesity-and-their-impact-on-life-expectancy-exploring-risk-factors-prognostic-value-and-multimorbidity-effects/,matched_one_website_record,1,unique_normalized_title
617693,"Associations of genetic factors, healthy lifestyle behavior, and environmental pollution with common chronic diseases",Nanjing Drum Tower Hospital,,2025-07-23,https://www.ukbiobank.ac.uk/projects/associations-of-genetic-factors-healthy-lifestyle-behavior-and-environmental-pollution-with-common-chronic-diseases/,matched_one_website_record,1,unique_normalized_title
617705,Development of Predictive Genes for Mood Disorders in Chronic Kidney Disease Patients,Yonsei University Wonju College of Medicine,,2025-04-01,https://www.ukbiobank.ac.uk/projects/development-of-predictive-genes-for-mood-disorders-in-chronic-kidney-disease-patients/,matched_one_website_record,1,unique_normalized_title
618011,Data mining and machine learning approaches for the identification of interaction partners of cholesterol biosynthesis intermediates in physiology and pathology,University of Parma,,2025-07-25,https://www.ukbiobank.ac.uk/projects/data-mining-and-machine-learning-approaches-for-the-identification-of-interaction-partners-of-cholesterol-biosynthesis-intermediates-in-physiology-and-pathology/,matched_one_website_record,1,unique_normalized_title
619657,Neural Heterogeneity in Mental Health Disorders: Integrating Neuroimaging and Machine Learning for Early Diagnosis,Second Affiliated Hospital of Xinxiang Medical University,,2025-04-07,https://www.ukbiobank.ac.uk/projects/neural-heterogeneity-in-mental-health-disorders-integrating-neuroimaging-and-machine-learning-for-early-diagnosis/,matched_one_website_record,1,unique_normalized_title
619996,Foundational Vision Models for Retinal Imaging with Downstream Applications And Performance Benchmarking,Institute of Molecular and Clinical Ophthalmology Basel,,2025-04-17,https://www.ukbiobank.ac.uk/projects/foundational-vision-models-for-retinal-imaging-with-downstream-applications-and-performance-benchmarking/,matched_one_website_record,1,unique_normalized_title
620005,Lifestyle Recommendations using Explainable AI,Leiden University,,2025-03-28,https://www.ukbiobank.ac.uk/projects/lifestyle-recommendations-using-explainable-ai/,matched_one_website_record,1,unique_normalized_title
620972,Investigating the Association Between Skeletal and Hematologic Health: Insights from the UK Biobank,Stanford University,,2025-06-06,https://www.ukbiobank.ac.uk/projects/investigating-the-association-between-skeletal-and-hematologic-health-insights-from-the-uk-biobank/,matched_one_website_record,1,unique_normalized_title
621633,"Diet, Genetic Susceptibility, Social Factors, Air Pollutants, and Non-communicable Chronic Diseases: Associations, Mechanisms, and Prediction",Texas State University,,2025-12-04,https://www.ukbiobank.ac.uk/projects/diet-genetic-susceptibility-social-factors-air-pollutants-and-non-communicable-chronic-diseases-associations-mechanisms-and-prediction/,matched_one_website_record,1,unique_normalized_title
622297,The Relationship Between Sleep and Circadian Rhythms Disturbance and Course-Related Characteristics of BD: A Cross-Sectional Study Using the UK Biobank Data.,Swinburne University of Technology,,2025-08-05,https://www.ukbiobank.ac.uk/projects/the-relationship-between-sleep-and-circadian-rhythms-disturbance-and-course-related-characteristics-of-bd-a-cross-sectional-study-using-the-uk-biobank-data/,matched_one_website_record,1,unique_normalized_title
622629,"Extending Healthy Lifespan through Sarcopenia Drug Development, Universal Biomarker Diagnostic Index Development and Clinical Application, and Clinical Validation and Commercialization of Digital Ther",Inha University Hospital,,2025-04-29,https://www.ukbiobank.ac.uk/projects/extending-healthy-lifespan-through-sarcopenia-drug-development-universal-biomarker-diagnostic-index-development-and-clinical-application-and-clinical-validation-and-commercialization-of-digital-ther/,matched_one_website_record,1,unique_normalized_title
622952,"Relationship between Lifestyle, biological factors and risks of cancers",West China Hospital of Sichuan University,,2025-03-24,https://www.ukbiobank.ac.uk/projects/relationship-between-lifestyle-biological-factors-and-risks-of-cancers/,matched_one_website_record,1,unique_normalized_title
624600,Multimodal integration for identifying pathogenic mechanisms and predictive models of cognitive impairment in chronic kidney disease and dialysis patients,Fudan University,,2025-02-24,https://www.ukbiobank.ac.uk/projects/multimodal-integration-for-identifying-pathogenic-mechanisms-and-predictive-models-of-cognitive-impairment-in-chronic-kidney-disease-and-dialysis-patients/,matched_one_website_record,1,unique_normalized_title
624933,Revealing the pathophysiological processes of musculoskeletal diseases and multiple age-related disorders through multi-omics data,"The Second Affiliated Hospital, Chongqing Medical University",,2025-01-29,https://www.ukbiobank.ac.uk/projects/revealing-the-pathophysiological-processes-of-musculoskeletal-diseases-and-multiple-age-related-disorders-through-multi-omics-data/,matched_one_website_record,1,unique_normalized_title
625593,Risk Factor Analysis and Disease Prediction for Brain Health Disorders and Metabolic-Cardiovascular Diseases,Jilin University,,2025-02-10,https://www.ukbiobank.ac.uk/projects/risk-factor-analysis-and-disease-prediction-for-brain-health-disorders-and-metabolic-cardiovascular-diseases/,matched_one_website_record,1,unique_normalized_title
626252,Prediction of treatment resistance of drugs in psychiatry,Fraunhofer Institute,,2025-03-19,https://www.ukbiobank.ac.uk/projects/prediction-of-treatment-resistance-of-drugs-in-psychiatry/,matched_one_website_record,1,unique_normalized_title
627904,The association between oral diseases and systemic diseases in the UK Biobank cohort and its molecular mechanisms,Shanghai Stomatological Hospital,,2025-04-14,https://www.ukbiobank.ac.uk/projects/the-association-between-oral-diseases-and-systemic-diseases-in-the-uk-biobank-cohort-and-its-molecular-mechanisms/,matched_one_website_record,1,unique_normalized_title
627915,Influence of Risk Factors in Chronic Disease Development and Progression,Shenzhen Eye Hospital,,2025-04-21,https://www.ukbiobank.ac.uk/projects/influence-of-risk-factors-in-chronic-disease-development-and-progression/,matched_one_website_record,1,unique_normalized_title
627927,"An MRI research on the neural mechanism of cognitive impairment, dietry behavior and psychology in diabetes and its potential application in clinical diagnostic models",Fourth Military Medical University,,2025-04-21,https://www.ukbiobank.ac.uk/projects/an-mri-research-on-the-neural-mechanism-of-cognitive-impairment-dietry-behavior-and-psychology-in-diabetes-and-its-potential-application-in-clinical-diagnostic-models/,matched_one_website_record,1,unique_normalized_title
628562,Validating safe rejuvenation genes in population data,Shift Bioscience Ltd,,2025-08-20,https://www.ukbiobank.ac.uk/projects/validating-safe-rejuvenation-genes-in-population-data/,matched_one_website_record,1,unique_normalized_title
628570,Can physical activity mitigate the decline in cognitive function associated with hearing loss? A UK Biobank Analysis,Lancaster University,,2025-03-11,https://www.ukbiobank.ac.uk/projects/can-physical-activity-mitigate-the-decline-in-cognitive-function-associated-with-hearing-loss-a-uk-biobank-analysis/,matched_one_website_record,1,unique_normalized_title
629227,Multifactorial Influences on Women's Health and related diseases.,Jilin University,,2025-02-19,https://www.ukbiobank.ac.uk/projects/multifactorial-influences-on-womens-health-and-related-diseases/,matched_one_website_record,1,detail_page_app_id_after_title_unmatched_or_ambiguous
629551,Statistical methodology development and application for genetic and metabolic diseases,University of Texas (UTSW),,2025-08-06,https://www.ukbiobank.ac.uk/projects/statistical-methodology-development-and-application-for-genetic-and-metabolic-diseases/,matched_one_website_record,1,unique_normalized_title
