app_id,start_date,policy_period,expansion_layer,previous_classification,previous_confidence,proposed_new_classification,evidence_type,evidence_source,source_timing,supporting_text_excerpt,inferred_underlying_data_product_or_rap_use,matched_term_or_expression,evidence_dictionary_term_id,confidence,manual_review_flag,manual_review_reason,source_pub_id,source_pub_date,source_doi,previous_already_rap_modalities,previous_legacy_route_modalities,schema27_title,website_url
51119,2020-03-29,before_policy,C6,UNCLEAR,LOW,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 5435: Multiple Linear Regression Allows Weighted Burden Analysis of Rare Coding Variants in an Ethnically Heterogeneous Population,pre_policy_publication,"...ery rare variants and a score is derived based on both the frequency and predicted effect of each variant. When applied to an ethnically heterogeneous dataset consisting of 49,790 exome-sequenced UK Biobank subjects and using body mass index as the phenotype, the method produces a very inflated test statistic. However, this is almost completely corrected by including 20 p...",Whole exome sequencing data,exome sequencing / exome sequence,C1_EXOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,5435,2020-01-01,10.1159/000512576,,,Study of effects of common and rare genetic variants on health-related phenotypes,https://www.ukbiobank.ac.uk/projects/study-of-effects-of-common-and-rare-genetic-variants-on-health-related-phenotypes/
51135,2019-07-30,before_policy,C6,UNCLEAR,LOW,CONTROL_CANDIDATE_C6,broader_contextual_sequence_evidence,Schema 19 publication 11744: Benchmarking computational variant effect predictors by their ability to infer human traits,pre_policy_publication,"...at have not been used in predictor training can facilitate an unbiased benchmarking of available methods. Using a curated set of human gene-trait associations with a reported rare-variant burden association, we evaluate the correlations of 24 computational variant effect predictors with associated human traits in the UK Biobank and All of Us cohorts.ResultsAlphaMissense o...",Likely WES/WGS rare variant burden analysis,gene burden / variant burden / collapsing analysis,C3_BURDEN_TEST,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,11744,2024-07-01,10.1186/s13059-024-03314-7,,,Evaluating the impact of computational and experimental measures of rare variant deleteriousness on burden-based association testing,https://www.ukbiobank.ac.uk/projects/evaluating-the-impact-of-computational-and-experimental-measures-of-rare-variant-deleteriousness-on-burden-based-association-testing/
51766,2019-07-03,before_policy,C6,UNCLEAR,LOW,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 11644: An allelic-series rare-variant association test for candidate-gene discovery,pre_policy_publication,"...ally with mutational severity. We applied COAST to identify allelic-series genes for four circulating-lipid traits and five cell-count traits among 145,735 subjects with available whole-exome sequencing data from the UK Biobank. Compared with optimal SKAT (SKAT-O), COAST identified 29% more Bonferroni-significant associations with circulating-lipid traits, on average, and 82% mor...",Whole exome sequencing data,whole exome sequencing / whole-exome sequence,C1_WHOLE_EXOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,11644,2023-07-25,10.1016/j.ajhg.2023.07.001,,,Combining genetic analysis of disease related phenotypes with in vitro disease models for development of high efficacy and low toxicity therapeutics,https://www.ukbiobank.ac.uk/projects/combining-genetic-analysis-of-disease-related-phenotypes-with-in-vitro-disease-models-for-development-of-high-efficacy-and-low-toxicity-therapeutics/
52008,2019-09-30,before_policy,C6,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,"Schema 19 publication 10846: Powerful, scalable and resource-efficient meta-analysis of rare variant associations in large whole genome sequencing studies",pre_policy_publication,"...l conditionally significant rare variant associations with lipid traits. We further demonstrate that MetaSTAAR is scalable to biobank-scale cohorts through meta-analysis of TOPMed WGS data and UK Biobank WES data of ~200,000 samples.",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,10846,2022-12-23,10.1038/s41588-022-01225-6,,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,"Development of statistical methods to discover novel genetic associations, explain underlying biological mechanisms, and develop risk prediction models across varied complex diseases.",https://www.ukbiobank.ac.uk/projects/development-of-statistical-methods-to-discover-novel-genetic-associations-explain-underlying-biological-mechanisms-and-develop-risk-prediction-models-across-varied-complex-diseases/
53074,2020-01-13,before_policy,C6,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 16331: Phenome-wide association study of monogenic inflammatory bowel disease genes in diverse biobanks identifies population-specific and shared Goldilocks alleles: implications for Precision Medicine,post_policy_publication_product_evidence,"...al to pathways in intestinal homeostasis and immunity. We investigated gene- and variant-level effects of these genes with IBD and phenome-wide association, leveraging large-scale whole exome sequencing data across 4 diverse cohorts: BioMe Biobank (Regeneron and Sema4), Penn Med Biobank, and UK Biobank. METHODS: Predicted loss- and gain-of function variants were extracted from 10...",Whole exome sequencing data,whole exome sequencing / whole-exome sequence,C1_WHOLE_EXOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY,yes,lower_than_C1_C2_precision_layer|post_policy_publication_reveals_product_not_pre_policy_rap_use,16331,2025-07-03,10.1093/ecco-jcc/jjaf098,,GENOTYPING_IMPUTATION,"Identifying novel high-impact rare disease-causing mutations, genes and pathways in inflammatory bowel disease patients",https://www.ukbiobank.ac.uk/projects/identifying-novel-high-impact-rare-disease-causing-mutations-genes-and-pathways-in-inflammatory-bowel-disease-patients/
54389,2020-06-09,before_policy,C6,UNCLEAR,LOW,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 15101: TERT c.3150 G &gt; C (p.K1050N): a founder Ashkenazi Jewish variant associated with telomere biology disorders,post_policy_publication_product_evidence,"..., pulmonary fibrosis, and other complications. TERT c.3150 G > C (p.K1050N) is frequent in the Ashkenazi Jewish (ASH) population and has been identified in ASH families with TBDs. Whole-genome sequencing of 96 p.K1050N heterozygotes from the UK Biobank and All of Us databases revealed a shared haplotype block, supporting a founder effect. Analyses of 15 additional p.K1050N cases v...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY,yes,lower_than_C1_C2_precision_layer|post_policy_publication_reveals_product_not_pre_policy_rap_use,15101,2025-06-02,10.1038/s41525-025-00501-8,,,"Frequency, phenotypic spectrum, and penetrance of pathogenic variation in cancer susceptibility genes in the general population",https://www.ukbiobank.ac.uk/projects/frequency-phenotypic-spectrum-and-penetrance-of-pathogenic-variation-in-cancer-susceptibility-genes-in-the-general-population/
54803,2019-10-29,before_policy,C6,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 19846: Shared genetic architecture and pathways linking major depressive disorder and autoimmune thyroid disease: insights from common and rare variants,post_policy_publication_product_evidence,"...y individual-level validation through polygenic risk score analysis. We additionally performed an exome-wide association analysis using the UK Biobank 450k whole-exome sequencing (WES) release to identify disease-specific risk genes from rare variants. Findings from common and rare variants were integrated and subjected to pathway enrichment, protein-protein in...",Whole exome sequencing data,WES,C1_WES_ABBREVIATION,MEDIUM_PUBLICATION_MODALITY,yes,lower_than_C1_C2_precision_layer|post_policy_publication_reveals_product_not_pre_policy_rap_use,19846,2026-06-01,10.1038/s41398-026-04146-8,,GENOTYPING_IMPUTATION|IMAGING|QUESTIONNAIRES_ASSESSMENT,Deciphering complex traits - phenotypic and genetic associations between traits in the UK Biobank Cohort,https://www.ukbiobank.ac.uk/projects/deciphering-complex-traits-phenotypic-and-genetic-associations-between-traits-in-the-uk-biobank-cohort/
55235,2022-04-26,before_policy,C6,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 7907: Multi-trait analysis of gene-by-environment interactions in large-scale genetic studies,pre_policy_publication,...spectrum of genetic architectures. We demonstrate the advantages of MTAGEI over existing single-trait-based GEI tests through extensive simulation studies and the analysis of the whole exome sequencing data from the UKB.,Whole exome sequencing data,whole exome sequencing / whole-exome sequence,C1_WHOLE_EXOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,7907,2023-03-10,10.1093/biostatistics/kxad004,,GENOTYPING_IMPUTATION,Developing statistical methods for uncovering the genetic basis of complex human diseases,https://www.ukbiobank.ac.uk/projects/developing-statistical-methods-for-uncovering-the-genetic-basis-of-complex-human-diseases/
55288,2019-11-29,before_policy,C6,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 10794: Clonal Hematopoiesis and Risk of Incident Lung Cancer,pre_policy_publication,"...PURPOSE: To prospectively examine the association between clonal hematopoiesis (CH) and subsequent risk of lung cancer. METHODS: Among 200,629 UK Biobank (UKBB) participants with whole-exome sequencing, CH was identified in a nested case-control study of 832 incident lung cancer cases and 3,951 controls (2006-2019) matched on age and year at blood draw, sex, race, and smoking st...",Whole exome sequencing data,whole exome sequencing / whole-exome sequence,C1_WHOLE_EXOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,10794,2022-12-08,10.1200/jco.22.00857,,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,"Early life, adulthood, and genomic risk factors for early-onset cancers",https://www.ukbiobank.ac.uk/projects/early-life-adulthood-and-genomic-risk-factors-for-early-onset-cancers/
55532,2020-02-04,before_policy,C6,UNCLEAR,LOW,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 19340: Meta-evolutionary exome analysis identifies novel type 2 diabetes mellitus genes in the UK Biobank and all of us,post_policy_publication_product_evidence,"...dentifies novel type 2 diabetes mellitus genes in the UK Biobank and all of us publication_keywords: Biological Specimen Banks|Diabetes Mellitus, Type 2|Evolution, Molecular|Exome|Exome Sequencing|Female|Genetic Predisposition to Disease|Genome-Wide Association Study|Humans|Male|UK Biobank|United Kingdom publication_abstract: Type 2 diabetes mellitus (T2DM) risk is heavily...",Whole exome sequencing data,exome sequencing / exome sequence,C1_EXOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY,yes,lower_than_C1_C2_precision_layer|post_policy_publication_reveals_product_not_pre_policy_rap_use,19340,2025-09-30,10.1371/journal.pgen.1011889,,,Integrating the impact of exome variations,https://www.ukbiobank.ac.uk/projects/integrating-the-impact-of-exome-variations/
55652,2019-11-20,before_policy,C6,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 11471: Exome-wide analysis reveals role of LRP1 and additional novel loci in cognition,pre_policy_publication,"...ic underpinnings of cognition is thus crucial. Here, we undertake single-variant and gene-based association analyses upon 6 neurocognitive phenotypes across 6 cognition domains in whole-exome sequencing data from 157,160 individuals of the UK Biobank cohort to expound the genetic architecture of human cognition. We report 20 independent loci associated with 5 cognitive domains wh...",Whole exome sequencing data,whole exome sequencing / whole-exome sequence,C1_WHOLE_EXOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,11471,2023-05-20,10.1016/j.xhgg.2023.100208,,GENOTYPING_IMPUTATION|PHYSICAL_MEASURES,"Investigating genetic basis for causal role of adiposity with type2 diabetes, non-alcoholic fatty liver diseases, and Alzheimer's disease",https://www.ukbiobank.ac.uk/projects/investigating-genetic-basis-for-causal-role-of-adiposity-with-type2-diabetes-non-alcoholic-fatty-liver-diseases-and-alzheimers-disease/
55681,2020-02-03,before_policy,C6,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 10697: Novel genotyping algorithms for rare variants significantly improve the accuracy of Applied Biosystems&#8482; Axiom&#8482; array genotyping calls: Retrospective evaluation of UK Biobank array data,pre_policy_publication,"...ing Consortium. Axiom genotyping was highly accurate in comparison to sequencing results, for almost 100,000 variants both directly genotyped on the UK Biobank Axiom array and via whole exome sequencing. However, in a study using the exome sequencing results of the first 50k individuals as reference (truth), it was observed that the positive predictive value (PPV) decreased along...",Whole exome sequencing data,whole exome sequencing / whole-exome sequence,C1_WHOLE_EXOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,10697,2022-11-17,10.1371/journal.pone.0277680,,GENOTYPING_IMPUTATION,Analysis of variants with low minor allele frequency in the UKBiobank cohort,https://www.ukbiobank.ac.uk/projects/analysis-of-variants-with-low-minor-allele-frequency-in-the-ukbiobank-cohort/
56270,2020-02-17,before_policy,C6,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 9556: Loss-of-Function Variants in the Tumor-Suppressor Gene PTPN14 Confer Increased Cancer Risk,pre_policy_publication,"...Consequently, large-scale next-generation sequence data with associated phenotype information are needed. Here, we used genotype data on 166,281 Icelanders, of which, 49,708 were whole-genome sequenced and 408,595 individuals from the UK Biobank, of which, 41,147 were whole-exome sequenced, to test for association between loss-of-function burden in autosomal genes and basal cel...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,9556,2021-02-18,10.1158/0008-5472.can-20-3065,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION,Evaluating and comparing sequence variant associations between the deCODE and UK Biobank datasets across a range of human traits,https://www.ukbiobank.ac.uk/projects/evaluating-and-comparing-sequence-variant-associations-between-the-decode-and-uk-biobank-datasets-across-a-range-of-human-traits/
56607,2020-10-13,before_policy,C6,UNCLEAR,LOW,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 7127: Exome-wide analysis of copy number variation shows association of the human leukocyte antigen region with asthma in UK Biobank,pre_policy_publication,"...rge biobank studies provides an unprecedented opportunity to study the role of CNVs in asthma.MethodsWe called common CNVs in 49,953 individuals in the first release of UK Biobank WES using ClinCNV software. CNVs were tested for association with asthma in a stage 1 analysis comprising 7098 asthma cases and 36,578 controls from the first release of sequencing da...",Whole exome sequencing data,WES,C1_WES_ABBREVIATION,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,7127,2022-05-21,10.1186/s12920-022-01268-y,,,Genomic structural variation in asthma: new insight into disease mechanisms to improve treatment strategies for people with asthma,https://www.ukbiobank.ac.uk/projects/genomic-structural-variation-in-asthma-new-insight-into-disease-mechanisms-to-improve-treatment-strategies-for-people-with-asthma/
57266,2020-03-09,before_policy,C6,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 4933: Genetic predisposition to tinnitus in the UK Biobank population,pre_policy_publication,"...trategies have yet to be established. To better understand the underlying genes that may preclude tinnitus, we performed a genome-wide association study of the UK Biobank's 49,960 whole exome sequencing participants to identify any loci strongly associated with tinnitus. We identified 17 suggestive single nucleotide polymorphisms (p",Whole exome sequencing data,whole exome sequencing / whole-exome sequence,C1_WHOLE_EXOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,4933,2021-09-13,10.1038/s41598-021-97350-z,,GENOTYPING_IMPUTATION,A Genome-Wide Association Study of Tinnitus to Identify Genes of Interest and Potential Therapeutic Targets,https://www.ukbiobank.ac.uk/projects/a-genome-wide-association-study-of-tinnitus-to-identify-genes-of-interest-and-potential-therapeutic-targets/
57471,2020-07-30,before_policy,C6,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C6,broader_contextual_sequence_evidence,Schema 19 publication 10158: A cross-trait study of lung cancer and its related respiratory diseases based on large-scale exome sequencing population,pre_policy_publication,"...studies (GWASs) explain the genetic susceptibility between diseases and common variants. Nevertheless, with the appearance of large-scale sequencing profiles, we could explore the rare coding variants in disease pathogenesis. Methods: We estimated the genetic correlation of nine respiratory diseases and lung cancer in the UK Biobank (UKB) by linkage disequilibrium score regress...",Likely WES/WGS coding variant analysis,rare coding variants / coding variation,C3_RARE_CODING,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,10158,2024-03-01,10.21037/tlcr-24-4,,BIOMARKERS_ASSAYS,Phenome-Wide Association Studies of the immune-related genetic variants,https://www.ukbiobank.ac.uk/projects/phenome-wide-association-studies-of-the-immune-related-genetic-variants/
58082,2020-02-03,before_policy,C6,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 15628: Clonal hematopoiesis of indeterminate potential and the risk of autoimmune diseases,post_policy_publication_product_evidence,"...study aimed to investigate the association between CHIP and established autoimmune diseases. METHODS: We analyzed baseline data from 456,692 UK Biobank participants with available whole-exome sequences. The primary outcome was 19 autoimmune disorders. Associations among any CHIP (variant allele fraction ≥2%), large CHIP clones (variant allele fraction ≥10%), and gene-specific C...",Whole exome sequencing data,whole exome sequencing / whole-exome sequence,C1_WHOLE_EXOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY,yes,lower_than_C1_C2_precision_layer|post_policy_publication_reveals_product_not_pre_policy_rap_use,15628,2025-03-10,10.1111/joim.20080,,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,Using Mendelian Randomization to investigate the causal associations between rest-activity patterns and common diseases,https://www.ukbiobank.ac.uk/projects/using-mendelian-randomization-to-investigate-the-causal-associations-between-rest-activity-patterns-and-common-diseases/
58356,2020-06-12,before_policy,C6,UNCLEAR,LOW,CONTROL_CANDIDATE_C6,other_pre_policy_rap_only_product,Schema 19 publication 10575: Transforming and evaluating the UK Biobank to the OMOP Common Data Model for COVID-19 research and beyond,pre_policy_publication,"publication_title: Transforming and evaluating the UK Biobank to the OMOP Common Data Model for COVID-19 research and beyond publication_keywords: Biological Specimen Banks|COVID-19|Databases, Factual|Electronic Health Records|Humans|United Kingdom publ...","OMOP Common Data Model dataset, Field 20142",OMOP / OMOP Common Data Model,C4_OMOP,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,10575,2022-10-13,10.1093/jamia/ocac203,,,Defining and redefining human disease at scale: an atlas of the human phenome.,https://www.ukbiobank.ac.uk/projects/defining-and-redefining-human-disease-at-scale-an-atlas-of-the-human-phenome/
58838,2020-07-17,before_policy,C6,NEWLY_RAP_BOUND,MEDIUM,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 16116: Cardiovascular Health and Outcomes in Carriers With Genetic Variants of Hypertrophic Cardiomyopathy,post_policy_publication_product_evidence,"...omyopathy sarcomere-encoding genes (SARC-HCM-P/LP). METHODS: This retrospective cohort study used data from the UK Biobank, including 159,375 participants aged 40 to 69 years with whole exome sequencing data and no baseline cardiovascular disease. Participants were stratified into 2 groups based on the presence of SARC-HCM-P/LP variants (SARC-HCM-P/LP vs SARC-NEG). Cardiovascular...",Whole exome sequencing data,whole exome sequencing / whole-exome sequence,C1_WHOLE_EXOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY,yes,lower_than_C1_C2_precision_layer|post_policy_publication_reveals_product_not_pre_policy_rap_use,16116,2025-07-23,10.1016/j.mayocp.2024.12.018,,PHYSICAL_MEASURES,"Association of Genetic Variation in the Natriuretic Peptide System with Metabolic Risk Factors, Cardiovascular Events and Death",https://www.ukbiobank.ac.uk/projects/association-of-genetic-variation-in-the-natriuretic-peptide-system-with-metabolic-risk-factors-cardiovascular-events-and-death/
59345,2021-02-22,before_policy,C6,UNCLEAR,LOW,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 9358: Multi-Trait Exome-Wide Association Study of Back Pain-Related Phenotypes,pre_policy_publication,"...on genetic variants identified by genome-wide association studies. More powerful methods and rare and ultra-rare variant analysis may offer additional insight. This study utilized exome sequencing data from the UK Biobank to perform a multi-trait gene-based association analysis of three BP-related phenotypes: chronic back pain, dorsalgia, and intervertebral disc disorder. W...",Whole exome sequencing data,exome sequencing / exome sequence,C1_EXOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,9358,2023-10-19,10.3390/genes14101962,,,The impact of rare genetic variants on cardiovascular diseases and their risk factors,https://www.ukbiobank.ac.uk/projects/the-impact-of-rare-genetic-variants-on-cardiovascular-diseases-and-their-risk-factors/
60032,2020-03-30,before_policy,C6,UNCLEAR,LOW,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,"Schema 19 publication 14543: Exploring the association between familial hemiplegic migraine genes (CACNA1A, ATP1A2 and SCN1A) with migraine and epilepsy: A UK Biobank exome-wide association study",post_policy_publication_product_evidence,"...ith characteristic FHM symptoms. This study aimed to investigate the association of FHM genetic variation with migraine and epilepsy, utilizing a genotype-first approach. METHODS: Whole-exome sequence data from 454,706 individuals from the UK Biobank were examined for self-reported and inpatient-diagnosed migraine and epilepsy. Carriers were compared with non-carriers in a burd...",Whole exome sequencing data,whole exome sequencing / whole-exome sequence,C1_WHOLE_EXOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY,yes,lower_than_C1_C2_precision_layer|post_policy_publication_reveals_product_not_pre_policy_rap_use,14543,2025-01-09,10.1177/03331024241306103,,,How does results from experimental model systems translate to human health?,https://www.ukbiobank.ac.uk/projects/how-does-results-from-experimental-model-systems-translate-to-human-health/
60755,2020-08-24,before_policy,C6,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 9251: Identifying Rare Genetic Determinants for Improved Polygenic Risk Prediction of Bone Mineral Density and Fracture Risk,pre_policy_publication,"...c risk scores for bone mineral density have demonstrated potential clinical utility. However, the value of rare genetic determinants in risk prediction has not been assessed. With whole-exome sequencing data from 436,824 UK Biobank participants, we assigned White British ancestry individuals into a training data set (n = 317,434) and a test data set (n = 74,825). In the training...",Whole exome sequencing data,whole exome sequencing / whole-exome sequence,C1_WHOLE_EXOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,9251,2023-12-01,10.1002/jbmr.4920,,PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,High dimensional modelling of complex traits in the presence of corrupted predictor variables,https://www.ukbiobank.ac.uk/projects/high-dimensional-modelling-of-complex-traits-in-the-presence-of-corrupted-predictor-variables/
61785,2021-02-23,before_policy,C6,NEWLY_RAP_BOUND,MEDIUM,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 12140: Determinants of plasma levels of proglucagon and the metabolic impact of glucagon receptor signalling: a UK Biobank study,pre_policy_publication,"...investigated potential determinants of plasma proglucagon and associations of glucagon receptor signalling with metabolic diseases based on data from the UK Biobank.MethodsWe used exome sequencing data from the UK Biobank for ~410,000 white participants to identify glucagon receptor variants and grouped them based on their known or predicted signalling. Data on plasma level...",Whole exome sequencing data,exome sequencing / exome sequence,C1_EXOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,12140,2024-05-06,10.1007/s00125-024-06160-1,,PHYSICAL_MEASURES,Physiological and Bioinformatics Analyses of Genetic Variants in the Glucagon Receptor,https://www.ukbiobank.ac.uk/projects/physiological-and-bioinformatics-analyses-of-genetic-variants-in-the-glucagon-receptor/
64806,2021-01-11,before_policy,C6,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C6,broader_contextual_sequence_evidence,Schema 19 publication 12202: Imputation-Powered Whole-Exome Analysis Identifies Rare Coding Variants and Genes Associated With Kidney Function and Disease in the UK Biobank,pre_policy_publication,publication_title: Imputation-Powered Whole-Exome Analysis Identifies Rare Coding Variants and Genes Associated With Kidney Function and Disease in the UK Biobank publication_keywords: publication_abstract:,Likely WES/WGS coding variant analysis,rare coding variants / coding variation,C3_RARE_CODING,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,12202,2022-11-01,10.1681/asn.20223311s1576a,,LINKED_HEALTH_RECORDS,"Use of UK Biobank data to support genetic studies of Mendelian and complex diseases with a focus on renal, cardiovascular and metabolic phenotypes",https://www.ukbiobank.ac.uk/projects/use-of-uk-biobank-data-to-support-genetic-studies-of-mendelian-and-complex-diseases-with-a-focus-on-renal-cardiovascular-and-metabolic-phenotypes/
65851,2021-06-08,before_policy,C6,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C6,broader_contextual_sequence_evidence,Schema 19 publication 9030: Transcript-aware analysis of rare predicted loss-of-function variants in the UK Biobank elucidate new isoform-trait associations.,pre_policy_publication,publication_title: Transcript-aware analysis of rare predicted loss-of-function variants in the UK Biobank elucidate new isoform-trait associations. publication_keywords: Biological Specimen Banks|Computational Biology|Humans|Phenotype|Protein Isoforms|UK Bio...,Likely WES/WGS rare coding variant analysis,loss-of-function / pLoF / protein-truncating variants,C3_LOF_PLOF,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,9030,2024-01-01,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|LINKED_HEALTH_RECORDS,Large-scale proteomic profiling to facilitate genetics-guided drug discovery and precision medicine: The UK Biobank - Pharma Proteomics Project (UKB-PPP),https://www.ukbiobank.ac.uk/projects/large-scale-proteomic-profiling-to-facilitate-genetics-guided-drug-discovery-and-precision-medicine-the-uk-biobank-pharma-proteomics-project-ukb-ppp/
66995,2021-03-01,before_policy,C6,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 12328: XSI - a genotype compression tool for compressive genomics in large biobanks,pre_policy_publication,"...TS: We show that xSqueezeIt (XSI) allows for a file size reduction of 4-20× compared with compressed BCF and demonstrate its potential for 'compressive genomics' on the UK Biobank whole-genome sequencing genotypes with 8× faster loading times, 5× faster run of homozygozity computation, 30× faster dot products computation and 280× faster allele counts. AVAILABILITY AND IMPLEMENTATI...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,12328,2022-06-24,10.1093/bioinformatics/btac413,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,"Prediction of haplotypes, genotypes, parental-of-origin and applications in biobanks.",https://www.ukbiobank.ac.uk/projects/prediction-of-haplotypes-genotypes-parental-of-origin-and-applications-in-biobanks/
67506,2021-06-29,before_policy,C6,UNCLEAR,LOW,CONTROL_CANDIDATE_C6,explicit_sequence_data_wording,Schema 19 publication 12076: Identifying proteomic risk factors for cancer using prospective and exome analyses of 1463 circulating proteins and risk of 19 cancers in the UK Biobank,pre_policy_publication,...umans|Incidence|Male|Middle Aged|Neoplasms|Prospective Studies|Proteomics|Risk Factors|UK Biobank|United Kingdom publication_abstract: The availability of protein measurements and whole exome sequence data in the UK Biobank enables investigation of potential observational and genetic protein-cancer risk associations. We investigated associations of 1463 plasma proteins with inc...,Whole exome sequencing data,whole exome sequencing / whole-exome sequence,C1_WHOLE_EXOME_SEQUENCE,MEDIUM_PUBLICATION_MODALITY_PRE_POLICY,yes,lower_than_C1_C2_precision_layer,12076,2024-05-15,10.1038/s41467-024-48017-6,,,Characterisation of risk factors and their mechanisms in the development of both common and relatively understudied conditions,https://www.ukbiobank.ac.uk/projects/characterisation-of-risk-factors-and-their-mechanisms-in-the-development-of-both-common-and-relatively-understudied-conditions/
